461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488
4.81,4.51,4.28,8.49,47.08,25.09,13.74,12.4,6.35,3.95,5.67,5.66,8.49,9.28,5.58,9.19,1.4,1.88,3.65,13.65,5.6,3.55,5.25,4.04,10.9,12.57,1.59,8.59
5.14,5.0,4.22,8.79,49.94,24.09,13.21,12.55,6.0,3.9,5.8,6.12,8.01,9.71,5.58,9.32,1.4,2.1,3.55,15.27,7.14,3.55,5.54,4.32,9.96,11.62,1.79,6.56
4.97,4.62,4.37,8.72,48.98,24.32,12.83,12.89,6.77,4.07,6.04,6.24,7.87,9.85,5.58,9.5,1.4,2.21,4.22,15.77,7.87,3.55,5.71,4.64,9.2,12.07,1.65,5.15
5.08,4.56,4.31,8.8,49.94,23.4,12.58,12.48,6.87,4.16,6.7,6.58,8.02,9.82,5.58,8.56,1.4,2.05,5.08,17.62,8.02,3.55,5.35,4.47,9.19,11.95,1.64,4.3
5.03,4.08,4.43,8.57,47.19,23.13,11.84,12.5,6.64,4.36,6.96,6.63,8.27,9.69,5.58,8.71,1.4,2.1,4.91,16.55,7.22,3.55,5.52,4.67,9.01,11.57,1.75,4.41
5.18,4.53,4.24,8.72,50.79,25.04,12.61,12.69,8.05,3.92,6.57,6.64,8.24,9.05,5.58,8.72,1.4,2.07,4.78,16.92,6.95,3.55,6.09,4.73,8.79,11.91,1.77,4.29
4.94,4.46,3.78,8.38,49.06,24.43,12.44,13.24,8.84,3.69,6.87,6.37,7.22,9.11,5.58,8.85,1.4,1.91,4.75,15.96,5.88,3.55,5.55,4.59,8.76,12.58,1.72,5.53
5.16,4.9,3.81,8.49,48.9,24.48,12.47,12.84,8.16,3.69,7.23,6.41,7.43,8.83,5.58,9.4,1.4,1.94,4.72,16.05,5.76,3.55,5.24,4.47,8.87,12.9,1.51,6.23
5.33,5.06,3.87,8.34,50.48,25.36,12.02,13.24,6.64,3.56,6.68,6.95,7.42,9.07,5.58,9.21,1.4,1.77,4.5,15.97,5.33,3.55,5.27,4.45,8.78,11.92,1.67,6.8
5.43,5.13,3.89,8.1,48.12,23.89,11.79,12.61,6.47,3.72,7.54,6.85,7.46,9.2,5.58,9.57,1.4,1.8,4.84,15.74,5.47,3.55,5.31,4.55,8.69,12.17,1.66,6.27
5.81,5.34,3.97,8.28,52.49,23.4,12.58,12.57,6.24,3.89,7.63,6.77,7.88,9.74,5.58,9.81,1.4,2.1,5.44,16.23,5.96,3.55,5.63,4.87,8.66,12.0,1.67,5.87
5.58,5.27,4.26,8.26,51.69,22.58,12.45,12.18,5.72,3.98,8.01,6.98,8.26,10.14,5.58,9.68,1.4,2.03,5.47,15.8,5.88,3.55,5.92,4.63,8.11,12.16,1.71,6.68
5.68,4.89,4.35,8.33,54.98,22.49,12.16,12.55,4.89,3.72,7.9,6.47,7.88,9.54,5.58,9.29,1.4,1.88,4.32,15.47,5.59,3.55,5.7,4.37,7.04,12.47,1.51,7.53
5.79,4.97,4.33,8.03,54.98,21.87,11.89,12.59,5.9,3.92,8.0,5.86,7.97,9.58,5.58,9.31,1.4,1.8,4.39,16.1,5.41,3.55,5.47,4.28,6.61,12.33,1.42,7.62
5.65,4.72,4.23,8.07,54.98,21.29,11.25,12.03,5.56,3.82,7.91,5.83,7.72,8.79,5.58,9.27,1.4,1.81,4.9,15.2,5.42,3.55,5.51,4.16,6.89,12.26,1.68,7.43
5.84,4.84,4.22,8.07,54.98,20.35,11.19,11.62,4.27,3.74,8.02,5.99,7.97,8.34,5.58,9.22,1.4,1.98,4.69,15.41,5.39,3.55,5.59,4.56,6.84,12.16,1.69,7.27
5.94,5.07,4.22,8.18,64.56,20.29,12.11,11.04,3.22,4.62,9.17,5.85,7.57,8.45,5.58,8.71,1.4,2.77,6.15,15.19,5.95,3.55,6.71,4.97,7.03,14.17,1.69,6.63
5.66,5.01,4.16,8.0,64.56,20.29,12.11,11.04,3.22,4.39,9.42,5.63,8.13,8.39,5.58,9.57,1.4,2.42,4.89,14.18,5.8,3.55,6.82,4.92,6.6,14.33,1.64,6.63
6.17,5.07,4.16,8.01,64.56,20.29,12.11,11.04,3.22,4.47,9.11,5.8,7.32,8.46,5.58,9.4,1.4,1.79,4.68,13.67,6.0,3.55,6.82,4.37,7.23,14.31,1.68,6.63
