4.24,4.28,6.39,16.66,13.17,15.81,9.14,6.68,4.68,9.71,6.17,3.9,4.3,7.77,11.52,8.94
4.58,4.12,5.47,16.35,12.65,18.5,8.24,8.03,4.63,10.4,7.84,3.79,4.53,8.05,12.01,8.06
4.71,4.51,5.81,15.88,10.75,18.11,5.21,8.26,4.85,10.8,8.1,4.11,4.59,8.06,13.25,7.81
4.66,4.32,5.49,15.99,11.38,15.52,5.01,8.69,4.73,10.75,8.07,4.65,4.53,7.49,11.84,5.82
4.41,4.51,3.88,15.71,9.68,15.3,4.29,8.48,4.74,11.23,7.95,4.64,4.52,7.21,11.95,6.23
4.58,4.51,4.5,14.67,9.94,14.96,4.17,8.89,4.74,11.39,7.97,4.96,4.36,6.87,11.95,8.66
4.79,4.62,4.73,14.84,9.6,15.78,3.78,8.68,4.48,11.03,7.7,4.83,4.44,6.12,11.49,8.47
4.53,4.44,6.25,14.8,10.16,13.98,3.88,8.81,4.47,10.59,7.3,4.73,4.45,5.7,11.92,7.13
4.51,4.63,5.57,14.33,9.24,13.22,4.45,8.64,4.37,10.01,7.79,4.65,4.29,5.56,11.89,9.19
4.59,4.43,3.84,14.14,9.68,12.94,3.69,8.25,4.24,8.11,7.2,4.45,4.33,5.46,12.08,9.04
4.81,4.6,3.19,13.43,8.58,15.23,3.51,8.33,4.16,7.49,7.01,4.05,4.03,5.54,11.92,9.38
5.33,4.4,4.58,13.39,10.37,14.2,3.81,8.27,4.13,7.96,7.5,3.77,3.99,5.56,12.8,7.81
5.36,4.66,4.58,13.59,10.37,14.2,3.81,8.1,4.09,7.96,7.94,3.82,3.73,5.55,12.68,7.81
5.73,5.23,4.58,13.33,10.37,14.2,3.81,7.61,4.05,9.14,8.6,3.75,3.88,5.78,12.56,7.81
