Produto/Unidade,Nível de Comercialização,U.F.,01/2021,02/2021,03/2021,04/2021,05/2021,06/2021,07/2021,08/2021,09/2021,10/2021,11/2021,12/2021
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PB,"149,60","149,25","138,92","142,82","148,29","136,95","126,53","123,81","119,05","122,25","124,82","123,00"
AÇÚCAR CRISTAL (30 kg),ATACADO,PB,"69,00","75,45","77,57","81,72","86,49","85,00","82,50","84,88","85,55","89,27","90,29","91,07"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,PB,"147,57","148,25","131,61","131,73","135,50","125,77","139,23","159,50","182,63","210,53","225,77","228,22"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,PB,"28,47","28,19","28,88","27,58","27,76","29,49","31,49","29,04","26,11","26,17","23,82","23,75"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,PB,"27,99","25,80","27,49","25,64","25,52","28,92","30,90","29,29","26,55","26,55","24,11","24,46"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,PB,"137,71","137,75","140,00","152,73","154,50","156,18","164,64","180,50","189,64","182,58","176,36","177,92"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (25 kg),ATACADO,PB,"67,24","68,00","68,57","72,14","72,34","72,16","70,36","64,88","63,52","64,67","67,38","69,06"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PB,"32,00","34,25","35,79","36,81","35,88","33,85","31,85","31,50","30,86","31,06","32,33","32,50"
FEIJÃO CAUPI TIPO 1 (30 kg),ATACADO,PB,"195,74","200,68","195,00","198,41","212,13","196,64","191,32","196,63","200,36","206,50","207,17","193,46"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PB,"243,81","229,88","217,83","227,78","221,85","208,98","207,73","208,50","206,30","213,17","214,94","170,53"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,PB,"232,38","236,10","223,87","247,39","261,96","223,89","214,59","211,75","210,77","214,12","214,64","167,81"
FLOCOS DE MILHO ENRIQUECIDO (15 kg),ATACADO,PB,"32,66","33,50","33,99","33,01","30,88","30,83","34,00","38,03","40,36","42,39","46,00","43,39"
FLOCOS DE MILHO PRE-COZIDO (15 kg),ATACADO,PB,"32,66","33,50","33,99","33,01","30,79","30,83","34,00","38,16","40,36","42,39","45,98","43,39"
FUBÁ DE MILHO COMUM AMARELO (10 kg),ATACADO,PB,"28,95","30,38","30,76","29,50","29,59","28,68","29,90","34,00","36,47","38,27","41,20","38,67"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,PB,"299,40","266,43","265,00","266,08","253,23","223,50","239,23","274,25","304,80","319,55","326,50","262,33"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,PB,"51,64","45,79","44,57","45,00","43,69","43,57","44,60","47,13","46,63","47,82","48,14","44,00"
LEITE DE VACA PASTEURIZADO TIPO C (12 l),ATACADO,PB,"39,91","40,14","40,76","41,25","40,60","39,85","40,23","43,00","42,97","43,68","45,91","45,78"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (15 kg),ATACADO,PB,"121,88","123,75","124,62","123,11","110,61","98,52","91,53","89,80","90,27","90,18","89,00","87,46"
MILHO EM GRÃOS (50 kg),ATACADO,PB,"63,85","65,48","65,39","71,59","76,81","77,68","77,83","82,24","83,10","79,66","75,30","74,17"
MILHO EM GRÃOS (60 kg),ATACADO,PB,"78,48","78,59","78,74","86,63","92,10","93,65","94,28","98,96","99,68","96,50","90,15","88,33"
OLEO DE SOJA REFINADO (20 un),ATACADO,PB,"155,14","146,00","141,78","142,00","142,00","142,34","148,14","142,73","151,64","160,67","162,91","167,00"
OVOS DE GALINHA GRANDE BRANCO (20 dz),ATACADO,PB,"77,67","80,50","83,70","91,82","93,68","94,01","97,61","104,71","107,43","105,96","92,51","90,91"
ABACAXI PÉROLA (un),PRODUTOR,PB,"1,85","1,88","1,79","1,76","1,76","1,77","1,77","1,67","1,61","1,80","1,72","1,75"
AMENDOIM EM CASCA (25 kg),PRODUTOR,PB,"164,05","173,25","174,50","174,50",,,,"154,75","157,39","177,98","203,97","210,34"
ARROZ EM CASCA VERMELHO (60 kg),PRODUTOR,PB,"98,71","103,00","105,00","105,00","103,75","119,09","109,32","99,25","113,68","131,95","151,75","153,61"
BANANA PACOVAN (1000 un),PRODUTOR,PB,"118,75","118,25","110,91","109,00","108,00","103,16","109,68","126,69","145,66","116,61","111,83","113,25"
BATATA INGLESA (kg),PRODUTOR,PB,"2,88","2,95","3,02","3,10","3,05","2,62","2,33","2,73","2,96","3,20","4,13","4,39"
BATATA-DOCE AMARELA (kg),PRODUTOR,PB,"2,16","2,23","2,28","2,34","2,40","2,35","2,43","2,79","2,57","2,98","3,06","2,56"
BOI GORDO (15 kg),PRODUTOR,PB,"291,48","307,50","307,65","307,00","310,10","312,41","319,77","318,50","314,82","298,67","291,82","301,67"
CANA DE AÇÚCAR (t),PRODUTOR,PB,"120,00","124,34","133,78","142,67","143,99","145,86","160,33","163,03","163,54","163,54","168,43","168,43"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,PB,"19,24","19,19","19,27","19,38","21,00","21,00","21,23","20,75","20,75","20,45","20,45","20,50"
CARÁ SÃO TOMÉ (kg),PRODUTOR,PB,"3,50","3,66","3,67","3,68","3,68","3,68","3,70","3,70","3,61","3,75","3,90","3,82"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,PB,"3,34","3,31","3,31","3,31",,"3,62","3,69","4,24",,,,"5,53"
FARINHA DE MANDIOCA MÉDIA SECA (50 kg),PRODUTOR,PB,"89,36","89,50","88,22","88,36","90,00","90,36","90,09","82,63","79,55","92,78","112,57","115,39"
FAVA ORELHA DE VÓ (kg),PRODUTOR,PB,"10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00","10,00"
FEIJÃO CAUPI (60 kg),PRODUTOR,PB,,,,,,"202,92","255,08","271,85","293,29","301,09","303,68","306,31"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,PB,,,,,,"309,38","302,63","300,00","312,57","348,33","348,17","349,59"
FRANGO VIVO (kg),PRODUTOR,PB,"5,18","4,66","4,40","4,80","4,96","5,02","6,87","6,54","5,84","5,79","5,48","5,32"
INHAME DA COSTA (kg),PRODUTOR,PB,"4,98","5,03","4,89","4,88","4,88","4,84","4,88","4,98","4,84","4,90","5,01","5,03"
LEITE DE CABRA IN NATURA (l),PRODUTOR,PB,"1,99","2,03","2,10","2,69","2,65","2,65","2,60","2,57","2,57","2,57","2,57","2,57"
LEITE DE VACA IN NATURA (l),PRODUTOR,PB,"1,61","1,66","1,73","1,71","1,75","1,82","1,87","1,86","1,80","1,88","1,93","1,91"
MANGABA FRUTO (kg),PRODUTOR,PB,"1,43","1,27","1,25","1,25","1,43","1,48",,,,,,"1,64"
MEL DE ABELHA (kg),PRODUTOR,PB,"10,33","10,33","10,33","10,52","11,17","11,17","11,06","10,75","11,18","13,85","18,19","19,69"
NOVILHO PARA ENGORDA (15 kg),PRODUTOR,PB,"277,14","293,75","291,09","290,00","295,00","298,52","312,50","313,25","310,82","296,19","283,64","286,67"
OVOS DE GALINHA GRANDE BRANCO (dz),PRODUTOR,PB,"4,50","4,58","4,54","4,65","4,63","4,72","5,30","5,63","5,81","5,81","4,84","4,19"
POLVILHO (50 kg),PRODUTOR,PB,"159,52","162,00","160,43","163,41","172,50","160,00","150,91","135,38","135,45","157,62","195,44","202,37"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,PB,"312,26","310,00","307,50","307,50","305,63","290,91","272,95","251,25","258,41","451,19","570,46","536,11"
SISAL EM BRUTO TIPO 2 (kg),PRODUTOR,PB,"3,10","3,10","3,10","3,10","3,10","3,10","3,10","3,10","3,10","3,10","3,10","3,10"
UMBU FRUTO (25 kg),PRODUTOR,PB,"10,00","10,00","10,00","7,73","7,50","7,50",,,,,,"8,25"
UVA DE MESA ISABEL (kg),PRODUTOR,PB,"4,38","4,54","4,83","4,95","4,49","4,83","4,26","4,15","4,64","4,87","4,79","4,27"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,PB,"5,87","5,34","5,61","5,59","5,54","5,01","4,88","4,86","5,03","4,99","4,94","4,63"
AÇÚCAR CRISTAL (kg),VAREJO,PB,"2,92","2,85","2,98","3,04","3,06","2,98","2,90","3,29","3,39","3,68","3,82","3,63"
BATATA INGLESA (kg),VAREJO,PB,"7,24","6,21","4,79","4,82","4,01","3,72","3,14","4,08","4,05","4,65","5,42","5,58"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,PB,"4,50","4,29","4,32","4,39","4,56","4,56","4,53","5,41","5,83","6,15","6,77","6,35"
CARNE BOVINA CHARQUE PA CRAY-O-VAC (500 g),VAREJO,PB,"20,00","20,30","20,64","22,33","22,32","21,19","21,48","23,50","23,41","23,01","23,13","23,00"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,PB,"28,70","27,18","23,38","23,10","25,52","30,35","33,87","29,65","28,83","28,69","28,14","28,90"
CARNE DE FRANGO CONGELADO (kg),VAREJO,PB,"7,30","8,54","9,76","9,32","8,81","8,81","10,36","10,56","10,95","10,18","9,23","9,54"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,PB,"9,05","9,34","10,92","10,65","10,37","10,57","12,73","11,69","11,82","11,20","10,32","10,71"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,PB,"20,82","22,70","22,96","23,22","24,20","26,44","29,66","24,88","20,43","18,60","16,10","16,50"
CEBOLA (kg),VAREJO,PB,"2,79","3,23","5,21","5,35","4,36","3,31","2,86","2,93","2,86","2,68","2,61","2,79"
EXTRATO DE TOMATE (340 g),VAREJO,PB,"3,69","3,89","2,77","2,47","2,37","2,46","2,78","2,79","2,87","3,07","3,83","3,95"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,PB,"3,31","3,59","3,99","3,86","3,46","3,24","3,12","3,09","2,92","3,06","3,71","3,31"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),VAREJO,PB,"3,33","3,35","3,62","3,83","3,89","3,72","3,39","3,29","3,60","3,74","4,15","4,06"
FARINHA DE TRIGO ESPECIAL (kg),VAREJO,PB,"3,99","3,88","3,83","4,23","4,24","3,92","3,56","3,53","3,92","4,04","4,75","4,72"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,PB,"1,31","1,21","1,24","1,21","1,26","1,27","1,35","1,60","1,67","1,83","1,82","1,78"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,PB,"2,60","2,53","2,33","2,21","2,25","2,10","2,21","2,53","2,52","2,64","2,62","2,77"
FUBÁ DE MILHO COMUM MIMOSO (500 g),VAREJO,PB,"2,96","3,13","2,63","2,71","2,84","2,11","1,91","2,24","2,34","2,49","2,54","2,87"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,PB,"13,38","13,90","12,56","14,29","13,91","12,43","12,66","12,96","12,46","12,92","13,73","13,11"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,PB,"4,48","4,06","3,76","3,56","3,68","4,36","4,32","4,56","4,39","4,79","4,98","4,58"
MACARRÃO ESPAGUETE SÊMOLA SEM OVOS (500 g),VAREJO,PB,"2,79","3,09","3,21","3,35","3,30","3,25","3,03","3,19","3,22","3,38","3,65","3,67"
OLEO DE SOJA REFINADO (900 ml),VAREJO,PB,"8,10","7,79","7,48","7,70","8,22","7,52","7,83","8,46","8,79","8,80","9,16","8,72"
PÃO FRANCÊS (kg),VAREJO,PB,"12,21","11,94","11,75","10,99","11,13","10,70","10,43","10,46","10,44","10,46","10,82","10,80"
SAL (kg),VAREJO,PB,"1,05","1,05","0,87","0,86","0,86","1,02","1,24","1,33","1,39","1,55","1,78","1,65"
TOMATE (kg),VAREJO,PB,"2,88","3,19","2,73","2,79","3,36","3,66","3,30","4,00","3,50","3,75","4,95","5,40"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PE,"126,12","125,87","120,35","120,26","123,68","118,91","113,02","114,48","113,33","111,91","110,87","102,20"
AÇÚCAR CRISTAL (30 kg),ATACADO,PE,"79,30","75,55","75,99","77,28","81,63","89,24","90,28","89,66","90,35","92,26","96,80","103,86"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,PE,"186,88","178,44","161,22","158,53","185,88","189,41","199,50","214,31","218,86","225,07","259,35","265,80"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),ATACADO,PE,"3,04","3,13","3,06","3,24","3,24","3,57","3,81","3,16","3,46","4,03","2,45","2,83"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PE,"32,14","33,10","34,02","34,24","33,50","33,86","34,68","35,66","37,35","38,86","38,90","39,78"
FEIJÃO CAUPI TIPO 1 (60 kg),ATACADO,PE,"375,17","370,35","381,04","387,24","415,60","397,09","387,41","383,85","374,51","362,86","357,00","361,00"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PE,"204,21","197,00","189,30","194,03","183,67","188,97","180,80","187,25","184,18","181,41","182,98","180,23"
FLOCOS DE MILHO PRE-COZIDO (10 kg),ATACADO,PE,"21,81","22,93","22,06","25,80","30,21","32,97","34,23","34,45","34,77","35,28","36,32","36,74"
FUBÁ DE MILHO COMUM AMARELO (10 kg),ATACADO,PE,"22,83","24,21","26,35","26,51","26,53","27,81","30,93","33,07","33,43","33,90","30,10","30,45"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,PE,"272,02","264,08","256,75","276,47","241,00","220,66","231,20","245,62","245,99","250,00","255,90","254,43"
LEITE DE VACA LONGA VIDA INTEGRAL (l),ATACADO,PE,"4,09","3,61","3,33","3,60","3,41","3,77","4,13","4,02","3,99","4,14","4,01","3,99"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (10 kg),ATACADO,PE,"62,95","54,22","48,95","49,78","51,13","50,01","55,18","56,45","60,59","66,00","89,35","89,70"
MILHO EM GRÃOS (60 kg),ATACADO,PE,"75,30","76,77","82,47","93,21","104,50","95,00","95,00","105,00","104,68","87,52","85,23","84,13"
OLEO DE SOJA REFINADO (900 ml),ATACADO,PE,"7,69","7,32","7,34","7,83","8,12","8,40","8,29","8,02","8,34","8,39","8,63","8,95"
OVOS DE GALINHA BRANCO (A) (30 dz),ATACADO,PE,"115,14","118,50","145,57","153,53","141,30","139,15","143,45","145,50","147,27","141,62","138,00","137,22"
ABACAXI PÉROLA (un),PRODUTOR,PE,"1,80","1,89","2,37","2,58","2,16","2,14","2,00","1,36","1,49","1,04","1,18","1,46"
BANANA PACOVAN (1000 un),PRODUTOR,PE,"85,76","104,90","118,53","125,41","148,18","180,73","179,73","153,38","146,88","106,58","72,83","53,14"
BATATA-DOCE (60 kg),PRODUTOR,PE,,,,"80,00","85,00",,,,,,,
BATATA-DOCE (kg),PRODUTOR,PE,"1,32","1,01","1,06","1,18","1,27","1,29","1,47","1,52","1,52","1,27","1,03","1,33"
BOI GORDO (15 kg),PRODUTOR,PE,"296,90","291,25","284,35","288,41","298,81","297,73","293,18","297,27","291,59","279,52","270,45","296,74"
CANA DE AÇÚCAR (t),PRODUTOR,PE,"124,67","129,14","143,39","143,98","148,12","161,28","163,07","164,93","167,56","166,83","172,99","176,88"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,PE,"17,51","17,00","16,31","16,27","18,25","18,49","19,09","18,39","18,85","17,75","18,13","18,38"
CARÁ SÃO TOMÉ (15 kg),PRODUTOR,PE,,,,"17,00","17,00",,,,,,,
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,PE,"2,79","2,79","2,82","2,72","2,89","2,83","2,85",,,"3,00","4,64","4,71"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,PE,"96,90","94,25","94,35","90,00","90,00","88,86","83,18","77,05","84,09","81,19","93,64","100,65"
FARINHA DE MANDIOCA MÉDIA SECA BRANCA (50 kg),PRODUTOR,PE,"122,38","112,50","113,91","115,00","112,25","110,00","106,59","94,32","96,82","98,57","117,73","111,30"
FRANGO VIVO (kg),PRODUTOR,PE,"5,25","4,95","5,27","5,33","6,53","7,09","7,08","7,11","7,10","6,48","6,52","6,57"
INHAME DA COSTA (15 kg),PRODUTOR,PE,"60,95","61,25","58,48","53,03","50,67","56,02","71,03","68,38","54,25","37,39","43,00","42,28"
LARANJA PERA (20 kg),PRODUTOR,PE,,,,"40,00","40,00",,,,,,,
LEITE DE CABRA (l),PRODUTOR,PE,"2,12","2,11","2,10","2,24","2,98","3,16","3,00","2,78","2,93","2,92","2,95","3,00"
LEITE DE CABRA IN NATURA (l),PRODUTOR,PE,"2,12","2,11","2,10","2,24","2,98","3,16","3,00","2,78","2,93","2,92","2,95","3,00"
LEITE DE VACA IN NATURA (l),PRODUTOR,PE,"1,89","1,81","1,75","1,70","1,65","1,71","1,84","1,87","1,93","1,97","1,95","1,92"
MARACUJÁ (17 kg),PRODUTOR,PE,,,,"20,00",,,,,,,,
POLVILHO (60 kg),PRODUTOR,PE,"200,00","200,00","194,35","190,00","190,00","200,00","185,23","194,00","231,36",,,
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,PE,"442,34","377,08","356,28","370,61","374,41","391,94","379,01","400,69","433,75","429,48","439,86","451,81"
TOMATE (25 kg),PRODUTOR,PE,,,,"82,50","110,00",,,,,,,
UVA DE MESA ITÁLIA (kg),PRODUTOR,PE,"4,45","4,25","4,34","3,17","2,91","1,93","2,45","2,88","3,73","3,41","3,14","3,88"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,PE,"4,76","4,90","4,95","4,94","5,16","4,82","4,78","4,85","5,00","4,58","4,85","4,87"
AÇÚCAR CRISTAL (kg),VAREJO,PE,"2,89","2,91","3,03","3,22","3,22","3,47","3,48","3,61","3,43","3,62","3,77","3,89"
BATATA INGLESA (kg),VAREJO,PE,"5,59","6,11","5,79","4,70","3,60","3,11","2,64","4,30","4,46","5,90","6,29","5,31"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,PE,"4,44","4,36","4,57","4,70","5,04","4,90","5,03","5,61","5,76","6,01","7,15","7,24"
CARNE BOVINA CHARQUE PA CRAY-O-VAC (500 g),VAREJO,PE,"15,63","18,71","20,08","20,68","20,93","21,07","21,13","23,02","26,87","26,38","22,14","20,06"
CARNE BOVINA CHARQUE PA MANTA (kg),VAREJO,PE,"28,57","32,88","34,99","35,49","38,42","39,50","42,13","41,08","39,97","39,77","34,21","31,64"
CARNE DE FRANGO CONGELADO (kg),VAREJO,PE,"7,45","8,18","8,78","9,04","9,22","8,83","9,00","10,03","11,42","11,76","11,91","12,40"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,PE,"8,15","8,23","8,41","8,88","9,42","10,08","10,25","12,12","13,55","12,87","12,66","12,76"
EXTRATO DE TOMATE (340 g),VAREJO,PE,"1,69","1,87","2,07","2,73","3,42","2,54","2,62","2,60","2,78","2,41","2,65","2,56"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,PE,"3,85","3,60","4,38","4,17","4,06","3,92","4,20","4,15","4,72","4,69","4,06","4,04"
FARINHA DE TRIGO COMUM (kg),VAREJO,PE,"3,36","3,48","3,90","4,05","4,31","3,83","4,01","4,30","4,46","4,81","4,81","4,76"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,PE,"7,17","7,90","8,49","7,94","9,91","8,79","8,63","9,08","9,82","8,96","9,18","9,03"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,PE,"7,61","7,89","7,89","8,18","8,44","7,93","7,62","7,58","7,78","7,49","7,59","7,68"
FEIJÃO COMUM CORES TIPO 2 (kg),VAREJO,PE,"7,00","6,83","7,12",,,,,,,,,
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,PE,"8,25","8,30","8,75","8,85","10,74","9,46","8,94","9,00","9,18","8,66","9,27","9,43"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,PE,"1,34","1,38","1,52","1,64","1,68","1,67","1,71","1,83","1,88","1,88","1,99","2,02"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,PE,"1,28","1,28","1,35","1,54","1,53","1,59","1,65","1,67","1,66","1,69","1,76","1,81"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,PE,"13,64","14,15","13,61","13,03","11,07","13,64","15,78","15,09","13,79","13,49","12,11","12,03"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,PE,"4,38","4,20","4,20","4,31","4,03","4,03","4,38","4,92","4,99","4,62","4,74","4,98"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,PE,"3,31","2,89","2,65","2,87","2,41","2,65","2,96","3,21","3,18","3,34","3,79","3,83"
OLEO DE SOJA REFINADO (900 ml),VAREJO,PE,"8,51","7,70","7,79","7,99","9,06","8,42","8,63","8,87","8,92","8,89","9,09","9,04"
SAL (kg),VAREJO,PE,"1,09","0,87","0,89","1,07","1,40","1,34","1,29","1,34","1,27","1,25","1,54","1,49"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,PI,"148,37","138,63","137,90","133,85","137,12","137,94","137,98","138,17","138,21","133,18","129,11","125,02"
AÇÚCAR CRISTAL (30 kg),ATACADO,PI,"83,79","83,01","82,92","84,02","87,84","95,32","96,80","96,75","101,79","104,07","104,70","115,76"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,PI,"73,46","74,85","74,43","79,69","83,08","83,86","87,70","95,20","100,73","104,17","119,93","130,61"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,PI,"21,02","20,00","20,00","21,23","20,94","21,87","23,06","22,05","22,29","23,07","22,75","23,15"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,PI,"20,68","21,60","22,10","22,50","21,41","21,64","23,62","23,05","22,88","23,92","23,12","23,56"
CARNE DE FRANGO CONGELADO (kg),ATACADO,PI,"8,51","8,17","8,27","8,27","8,09","7,86","8,28","7,95","9,77","10,78","10,40","10,78"
CARNE DE FRANGO RESFRIADO (kg),ATACADO,PI,"10,83","9,45","9,42","9,61","9,80","10,12","10,05","11,85","11,87","13,14","12,97","12,16"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,PI,"18,94","18,09","18,41","18,79","19,05","18,10","19,03","17,64","17,70","18,64","18,70","19,22"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,PI,"36,74","39,00","39,00","40,91","40,61","39,62","37,61","41,50","42,96","45,48","47,00","48,74"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,PI,"34,75","36,45","36,45","35,34","36,06","36,62","36,62","39,03","39,62","42,10","41,77","41,67"
FEIJÃO CAUPI TIPO 1 (30 kg),ATACADO,PI,"205,92","196,17","196,17","206,46","209,01","206,74","198,75","201,00","203,75","194,61","179,75","179,75"
FEIJÃO COMUM CORES TIPO 1 (30 kg),ATACADO,PI,"198,16","199,70","201,80","203,97","208,75","209,42","203,20","202,60","202,27","197,13","186,20","192,98"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,PI,"220,57","220,66","220,65","229,70","228,42","228,27","229,56","228,99","224,08","223,38","219,55","217,15"
FLOCOS DE MILHO ENRIQUECIDO (10 kg),ATACADO,PI,"25,96","27,33","27,33","28,03","28,63","29,12","32,72","32,72","32,98","34,97","36,75","36,75"
FLOCOS DE MILHO PRE-COZIDO (10 kg),ATACADO,PI,"25,96","27,33","27,33","28,03","28,63","29,12","32,72","32,72","32,98","34,97","36,75","36,75"
FUBÁ DE MILHO COMUM AMARELO (5.00 kg),ATACADO,PI,"12,89","11,65","11,65","13,13","13,29","13,87","14,55","14,50","14,50","14,50","15,27","15,50"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,PI,"260,86","256,42","254,02","249,68","239,79","238,95","242,29","242,70","249,00","237,80","234,10","247,73"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (5 kg),ATACADO,PI,"26,53","28,44","28,20","32,00","33,76","32,82","32,82","33,07","32,92","31,81","30,48","30,48"
MILHO EM GRÃOS (60 kg),ATACADO,PI,"75,34","75,76","76,13","86,47","90,26","86,68","89,13","96,01","96,54","88,23","86,27","85,15"
OLEO DE SOJA REFINADO (20 un),ATACADO,PI,"155,66","145,42","143,40","146,40","148,93","150,89","152,18","148,25","151,15","160,51","157,27","168,21"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,PI,"140,70","123,50","122,74","126,00","123,75","123,91","125,55","125,50","127,23","131,80","138,90","135,60"
POLVILHO (60 kg),ATACADO,PI,"247,48","239,75","231,96","229,39","235,34","235,19","241,61","247,64","245,81","237,08","239,04","243,49"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,PI,"127,76","140,00","148,00","160,50","158,00","151,18","153,73","162,00","161,09","162,38","164,00","164,00"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,PI,"99,00","99,00","98,05","103,19","109,54","103,42","97,72","102,57","107,59","102,74","102,36","102,05"
AZEITE DE BABAÇU (l),PRODUTOR,PI,"12,50","12,50","11,00","11,00","11,00","11,50","13,00","15,38","15,06","14,88","13,69","12,70"
BANANA PRATA (kg),PRODUTOR,PI,"1,20","1,30","1,30","1,28","1,16","1,04","1,02","1,10","1,29","1,51","1,34","1,16"
CANA DE AÇÚCAR (t),PRODUTOR,PI,"123,47","125,24","136,35","130,10","137,88","159,59","153,85","160,95","168,88","173,69","187,22","192,85"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,PI,"19,33","20,00","20,13","21,63","21,81","21,63","21,74","21,68","21,94","21,95","21,00","21,00"
CAROÇO DE ALGODÃO (t),PRODUTOR,PI,"1.000,00","1.000,00","1.000,00","1.000,00","1.062,50","1.250,00","1.625,00","2.000,00","1.896,36","1.715,71","1.650,00","1.650,00"
CASTANHA DE BABAÇU AMÊNDOA (kg),PRODUTOR,PI,"2,38","2,38","2,90","2,95","2,94","2,73","3,08","4,16","4,26","3,45","2,87","2,59"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,PI,"3,17","3,31","3,37","3,44","3,20","3,15","3,44","3,41","3,52","3,92","4,46","4,64"
COCO DE BABAÇU (50 kg),PRODUTOR,PI,"6,75","6,75","6,75","6,75","6,75","8,18","8,50","8,50","8,13","7,58","6,87","6,29"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,PI,"115,71","105,00","102,83","105,00","100,00","95,23","87,73","80,00","90,00","85,24","97,27","120,00"
FEIJÃO CAUPI (60 kg),PRODUTOR,PI,,,"323,41","328,13","331,72","277,22","286,77","307,48","317,80","305,00",,
FRANGO VIVO (kg),PRODUTOR,PI,"6,88","5,49","5,01","5,57","5,75","5,75","5,93","6,28","6,52","6,66","6,70","6,70"
LEITE DE VACA IN NATURA (l),PRODUTOR,PI,"1,61","1,61","1,57","1,57","1,59","1,64","1,67","1,78","1,84","1,84","1,83","1,81"
MEL DE ABELHA (kg),PRODUTOR,PI,"13,00","14,00","14,17","14,50","14,75","15,12","14,77","14,00","14,00",,,
MILHO EM GRÃOS (60 kg),PRODUTOR,PI,"69,36","68,48","67,05","77,84","83,25","80,43","84,09","90,41","90,18","78,66","78,02","76,65"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,PI,"112,10","102,00","104,09","106,18","106,00","106,00","107,36","108,50","113,41","110,00","110,00","110,00"
