Produto/Unidade,Nível de Comercialização,U.F.,01/2022,02/2022,03/2022,04/2022,05/2022,06/2022,07/2022,08/2022,09/2022,10/2022,11/2022,12/2022
MILHO EM GRÃOS (50 kg),ATACADO,RR,"83,00","80,42","76,96","76,43","75,00","79,18","78,21","80,00","83,98","85,96","82,18","81,73"
MURICI (kg),ATACADO,RR,"3,50","4,33","5,00","4,00","4,67","4,50","5,00","5,00","5,00","5,00","5,00","5,50"
OLEO DE SOJA REFINADO (900 ml),ATACADO,RR,"8,53","9,00","10,38","10,81","10,50","10,30","9,76","8,61","9,50","8,08","7,80","7,83"
PEPINO (kg),ATACADO,RR,"1,67","2,00","2,00","2,50","3,17","3,00","2,08","2,08","2,50","2,70","2,50","2,50"
PIMENTA (kg),ATACADO,RR,"14,00","18,33","18,00","20,00","18,33","17,67","18,33","18,33","18,00","17,50","14,00","20,00"
PIMENTA DE CHEIRO (kg),ATACADO,RR,"6,50","7,00","4,00","4,33","5,00","5,83","6,00","6,00","5,83","5,90","7,00","6,80"
PIMENTÃO VERDE (kg),ATACADO,RR,"4,00","4,33","3,67","4,00","6,00","5,83","6,17","6,17","7,00","7,00","7,67","8,10"
PUPUNHA (kg),ATACADO,RR,"3,50","4,00","4,67","5,67","5,00","5,00","5,00","5,00","5,00","7,00","8,00","8,00"
QUIABO (kg),ATACADO,RR,"3,50","4,00","4,00","4,33","4,67","4,50","4,17","4,17","4,67","5,00","6,00","6,00"
RAIZ DE MANDIOCA DE MESA (kg),ATACADO,RR,"1,50","1,44","1,39","1,33","1,33","1,33","1,50","1,50","1,67","1,80","2,00","2,50"
RÚCULA (kg),ATACADO,RR,"5,00","5,17","5,10","5,69","7,11","7,04","7,38","7,38","6,82","6,75","5,89","7,15"
TAMBAQUI (kg),ATACADO,RR,"11,00","11,00","10,83","11,50","12,00","12,00","13,33","13,33","13,00","13,00","13,00","13,00"
TANGERINA (kg),ATACADO,RR,"3,17","3,67","3,17","3,17","4,83","4,67","4,17","4,17","3,00","3,20","3,00","3,50"
TOMATE (kg),ATACADO,RR,"7,00","6,17","6,50","6,85","5,83","5,83","5,33","5,33","5,50","5,80","6,00","6,50"
ABACAXI PÉROLA (kg),PRODUTOR,RR,"1,52","1,87","1,77","1,72","1,65","1,88","1,88","1,96","2,12","2,12","2,09","2,09"
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,RR,"90,00","81,60","81,60","81,60","90,00","90,00","90,00","90,00","90,00","90,00","90,00","90,00"
BANANA PRATA (kg),PRODUTOR,RR,"1,29","1,45","1,71","1,57","1,75","1,75","1,63","1,50","1,27","1,58","1,65","1,70"
BURITI FRUTO (kg),PRODUTOR,RR,"1,15","1,19","1,23","1,25","1,25","1,25","1,25","1,26","1,30","1,30","1,31","1,33"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,RR,"28,25","28,00","28,30","28,24","28,88","30,00","29,05","27,87","26,55","30,00","29,64","30,36"
CASTANHA DO BRASIL EM CASCA (hl),PRODUTOR,RR,,,,"354,17","289,59","274,24","259,13","254,17","242,81","265,50","312,00",
FARINHA DE MANDIOCA GROSSA(O) D ÁGUA (50 kg),PRODUTOR,RR,"247,88","275,99","282,96","261,07","276,83","286,82","298,10","293,48","338,63","350,00","364,03","382,67"
FEIJÃO CAUPI (50 kg),PRODUTOR,RR,"232,50","235,00",,,,,,,,,,
LEITE DE VACA IN NATURA (l),PRODUTOR,RR,"3,36","3,36","3,36","3,36","3,36","3,62","3,95","4,21","4,24","4,24","4,31","4,25"
MILHO EM GRÃOS (60 kg),PRODUTOR,RR,"90,71","89,21","90,61","90,00","90,00","93,11","92,60","94,04","96,00","98,52","95,71","93,71"
RAIZ DE MANDIOCA DE MESA (kg),PRODUTOR,RR,"1,30","1,28","1,34","1,40","1,39","1,42","1,47","1,63","1,78","1,93","1,83","1,69"
SOJA EM GRÃOS (60 kg),PRODUTOR,RR,"154,50",,,,,,,,"170,00","159,75","163,61","154,84"
TOMATE (kg),PRODUTOR,RR,"6,27","6,83","6,59","7,05","6,66","7,11","6,82","5,93","6,18","6,34","6,40","7,23"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RR,"3,97","3,89","3,92","4,02","4,12","4,06","4,09","4,08","4,08","4,00","4,06","4,19"
AÇÚCAR CRISTAL (kg),VAREJO,RR,"4,42","4,26","4,14","4,17","4,33","4,20","4,23","4,21","4,25","4,17","4,22","4,23"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,RR,"13,82","14,26","14,79","15,75","16,09","14,88","15,34","15,43","15,15","14,49","14,34","14,70"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RR,"8,76","9,62","9,42","9,68","9,86","10,64","10,06","11,76","12,13","11,43","11,31","11,37"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RR,"20,17","23,95","25,61","25,05","25,00","27,18","28,00","27,43","26,55","26,00","25,59","26,02"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,RR,"6,24","7,13","6,71","6,57","6,27","6,24","6,39","7,23","7,15","7,66","6,90","7,91"
FARINHA DE TRIGO COMUM (kg),VAREJO,RR,"5,22","5,29","5,29","5,24","5,58","6,24","6,67","6,73","6,95","6,93","6,74","6,67"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RR,"7,16","7,49","7,95","8,44","8,40","9,02","9,59","9,76","9,78","9,44","9,20","8,95"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,RR,"2,42","2,40","2,39","2,49","2,50","2,54","2,58","2,54","2,82","2,81","2,59","2,59"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,RR,"2,99","2,94","3,38","3,14","2,60","3,21","3,24","3,71","3,24","3,46","3,52","3,55"
FÉCULA DE MANDIOCA (25 kg),VAREJO,RR,"137,50","140,00","140,00","140,00","150,00","160,00","179,05","180,00","180,00","180,00","180,00","198,18"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,RR,"13,34","12,93","12,60","13,03","13,24","14,21","15,37","15,26","15,95","16,58","16,42","16,58"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RR,"5,38","5,54","5,27","5,48","5,84","6,04","6,86","6,97","7,10","8,04","8,18","8,01"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RR,"8,80","9,35","8,41","9,12","9,11","9,41","10,17","10,21","10,98","10,70","10,42","10,61"
MILHO EM GRÃOS (kg),VAREJO,RR,"1,70","1,64","1,62","1,62","1,65","1,65","1,67","1,70","1,76","1,77","1,76","1,75"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RR,"8,81","9,20","10,26","10,82","10,87","10,19","9,81","9,82","9,50","8,86","8,82","9,14"
PÃO FRANCÊS (kg),VAREJO,RR,"8,98","9,33","9,51","11,78","11,49","11,49","11,49","11,49","11,49","11,49","11,49","11,14"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,RS,"116,35","108,81","118,65","121,50","120,90","120,38","118,65","119,45","121,34","111,60","111,11","122,45"
AÇÚCAR CRISTAL (30 kg),ATACADO,RS,"122,03","120,90","120,67","117,17","118,58","114,48","122,27","119,41","120,95","116,05","116,57","115,88"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,RS,"277,10","301,02","289,89","308,29","301,23","326,82","328,25","324,23","332,60","355,70","356,19","341,75"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,RS,"32,44","31,43","32,61","34,09","35,58","34,74","35,45","36,59","36,45","36,00","35,79","36,92"
CARNE BOVINA PONTA DE AGULHA (kg),ATACADO,RS,"33,95","34,30","30,17","30,90","33,60","34,38","35,26","37,77","37,50","40,16","32,40","29,79"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (30 kg),ATACADO,RS,"187,60","181,13","154,23","150,73","156,23","191,48","207,37","187,94","165,13","194,40","204,71","218,45"
FARINHA DE TRIGO ESPECIAL TIPO 1 (50 kg),ATACADO,RS,"155,20","158,59","164,74","173,50","187,00","191,80","199,62","211,74","202,27","207,00","203,32","210,23"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,RS,"73,18","102,25","111,40","110,63","110,51","138,24","138,41","146,18","146,13","145,90","171,92","150,43"
FEIJÃO COMUM PRETO TIPO 1 (30 kg),ATACADO,RS,"203,85","215,57","216,59","217,71","220,12","211,21","197,41","197,03","188,65","175,80","172,85","167,84"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,RS,"3,38","3,56","3,62","3,60","4,36","4,19","3,74","5,11","4,81","6,64","7,92","5,02"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,RS,"4,39","4,18","4,06","3,88","4,15","5,10","5,44","6,57","6,92","6,92","6,31","6,51"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,RS,"10,12","10,73","11,21","11,70","12,21","13,27","15,97","17,16","17,16","18,90","16,72","15,64"
LEITE DE VACA LONGA VIDA INTEGRAL (l),ATACADO,RS,"3,12","3,15","3,54","4,09","4,35","4,77","6,44","6,64","5,22","4,57","4,31","4,04"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,RS,"2,78","2,76","2,86","3,02","3,31","3,28","3,70","3,58","3,57","4,07","3,69","3,72"
MILHO EM GRÃOS (60 kg),ATACADO,RS,"105,27","104,69","104,32","97,08","97,78","95,84","93,79","94,27","96,82","97,69","98,15","98,11"
OLEO DE SOJA REFINADO (20 un),ATACADO,RS,"189,07","182,61","179,18","197,23","201,97","193,08","184,80","189,11","175,29","158,00","164,55","174,55"
OVOS DE GALINHA VERMELHO TIPO GRANDE (30 dz),ATACADO,RS,"194,61","192,07","206,53","231,34","237,08","243,35","250,21","258,95","245,21","215,70","243,19","229,66"
SOJA EM GRÃOS (60 kg),ATACADO,RS,"183,69","202,68","205,03","190,59","192,56","191,08","186,81","183,55","180,89","179,94","182,66","181,53"
SUCO INTEGRAL DE UVA (l),ATACADO,RS,"7,58","7,74","7,65","7,62","7,81","8,11","7,23","8,61","8,66","8,47","8,89","8,52"
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",ATACADO,RS,"92,19","96,94","108,58","110,03","119,88","124,75","124,36","111,64","103,15","106,08","98,94","93,31"
ABACAXI TERRA DE AREIA (6.50 kg),PRODUTOR,RS,"24,14","22,67","18,74","18,74",,,,,,,,
ALHO ROXO COMUM (kg),PRODUTOR,RS,,"4,50","4,50","3,48","3,00","3,00",,,,,,
ALHO ROXO NOBRE 5 (kg),PRODUTOR,RS,,"8,83","9,75","9,44","9,75","10,25",,,,,,
ALHO ROXO NOBRE 7 (kg),PRODUTOR,RS,,"11,00","11,87","10,90","11,50","12,50",,,,,,
ARROZ LONGO FINO EM CASCA TIPO 1 (50 kg),PRODUTOR,RS,"74,25","82,46","89,53","89,00","84,91","84,91","90,99","91,32","90,10","89,74","93,37","101,50"
ARROZ LONGO FINO EM CASCA TIPO 1 58/10 (50 kg),PRODUTOR,RS,"62,42","69,48","75,61","73,34","70,32","71,52","75,50","75,60","74,63","77,05","81,55","88,49"
AVEIA EM CASCA BRANCA (60 kg),PRODUTOR,RS,"108,00","114,32","104,12","108,00","100,50","90,00","90,00",,,,,"51,00"
BANANA PRATA (20 kg),PRODUTOR,RS,"70,00","66,00","66,39","65,05","58,50","57,93","60,74","74,78","74,64","71,00","68,91","64,00"
BATATA INGLESA BRANCA (50 kg),PRODUTOR,RS,"38,75","68,95","92,61","92,38","105,00","101,59","75,00","89,57","93,86","110,00","137,50","112,73"
BATATA-DOCE AMARELA (22 kg),PRODUTOR,RS,"23,50","28,95","24,00","21,76","24,00","25,00","22,86","35,11","49,09","60,00","57,05","37,39"
CANOLA EM GRÃOS (60 kg),PRODUTOR,RS,"174,50","188,74","191,97","181,31",,,,,,"165,00","161,31","155,85"
"CEBOLA CLASSE 2, EXTRA AMARELA (kg)",PRODUTOR,RS,"0,89","0,93","1,14",,,,,,,,,"3,50"
"CEBOLA CLASSE 3, EXTRA AMARELA (kg)",PRODUTOR,RS,"1,74","1,75","2,20",,,,,,,,,"4,50"
CEVADA CERVEJEIRA TIPO 1 (60 kg),PRODUTOR,RS,"84,50","85,42","94,86","94,48",,,,,,,,"83,50"
ERVA MATE IN NATURA (15 kg),PRODUTOR,RS,"20,00","20,00","20,00","20,26","20,79","20,79","22,69","20,74","21,00","21,48","19,95","19,95"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,RS,"264,25","281,84","289,10","259,89","224,08","212,41","209,35","206,99","213,13","218,40","216,92","289,21"
GIRASSOL (60 kg),PRODUTOR,RS,"154,50","164,87","166,95","157,41",,,,,,,,
JUÇARA FRUTO (kg),PRODUTOR,RS,,,"3,00","3,00","3,00","3,00","3,00","3,00","3,00",,,
LARANJA INDÚSTRIA (kg),PRODUTOR,RS,,,,,,"0,45","0,46",,,,,
LARANJA VALÊNCIA (kg),PRODUTOR,RS,,,,,,"0,43","0,46","0,48","0,48","0,54","0,49",
LEITE DE VACA IN NATURA (l),PRODUTOR,RS,"1,96","1,98","1,97","1,99","2,14","2,39","2,73","3,17","3,11","2,82","2,62","2,54"
MAÇÃ GALA (kg),PRODUTOR,RS,"1,30","1,10","1,25","1,30","1,30","1,30","1,35","1,50","1,50",,,
MEL DE ABELHA (kg),PRODUTOR,RS,"15,35","15,26","13,35",,,,,,,,,
MILHO EM GRÃOS (60 kg),PRODUTOR,RS,"94,19","94,74","92,89","85,05","84,99","83,03","81,36","82,35","84,24","84,41","84,80","84,82"
OVOS DE GALINHA GRANDE BRANCO (30 dz),PRODUTOR,RS,,,,,"170,00","170,00","174,76","178,91","175,45","176,25","174,09","168,18"
PINHÃO IN NATURA (kg),PRODUTOR,RS,,,,,"6,00","6,27","8,11","10,00",,,,
PÊSSEGO ESMERALDA (kg),PRODUTOR,RS,,,,,,,,,,,,"2,10"
SOJA EM GRÃOS (60 kg),PRODUTOR,RS,"175,23","191,71","198,54","181,03","184,13","181,75","176,69","174,09","171,27","170,74","172,58","171,53"
SORGO GRANÍFERO EM GRÃOS (60 kg),PRODUTOR,RS,"76,38","76,80","75,63","69,45","69,42","68,09","66,30","67,18","69,08","68,99","69,13","69,11"
TANGERINA MONTENEGRINA (24 kg),PRODUTOR,RS,,,,,,,"25,00","47,08","45,50","41,00","40,00",
TOMATE LONGA VIDA (20 kg),PRODUTOR,RS,"66,67","83,16","114,09","135,48","91,25","72,50","59,52",,,,,
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,RS,"84,60","86,12","96,66","94,39","105,34","111,63","113,42","102,88","93,57","93,49","91,27","82,56"
UVA BORDÔ (kg),PRODUTOR,RS,"1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57"
UVA CABERNET SAUVIGNON (kg),PRODUTOR,RS,"2,36","2,36","2,35","2,35","2,35","2,35","2,35","2,35","2,35","2,35","2,35","2,35"
UVA CHARDONNAY (kg),PRODUTOR,RS,"2,49","2,49","2,48","2,48","2,48","2,48","2,48","2,48","2,48","2,48","2,48","2,48"
UVA GAMAY SAINT ROMAIN (kg),PRODUTOR,RS,"1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57","1,57"
UVA INDÚSTRIA ISABEL (kg),PRODUTOR,RS,"1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31"
UVA MOSCATO (kg),PRODUTOR,RS,"1,77","1,77","1,76","1,76","1,76","1,76","1,76","1,76","1,76","1,76","1,76","1,76"
UVA NIÁGARA (kg),PRODUTOR,RS,"1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31","1,31"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,RS,"4,45","4,97","4,98","5,11","4,97","5,12","5,18","5,03","4,81","4,76","5,14","5,39"
AÇÚCAR CRISTAL (kg),VAREJO,RS,"4,57","4,55","4,52","4,54","4,53","4,56","4,47","4,47","4,50","4,56","4,47","4,46"
CAFÉ MOÍDO E TORRADO (250 g),VAREJO,RS,"8,44","9,02","9,61","10,17","10,14","10,22","10,43","10,34","10,00","10,00","10,11","9,65"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,RS,"32,75","34,09","35,00","35,78","38,38","40,18","38,10","39,60","40,61","39,35","36,85","38,33"
CARNE DE FRANGO CONGELADO (kg),VAREJO,RS,"10,76","10,60","10,42","10,14","10,68","10,73","12,03","10,62","9,89","10,77","10,80","11,25"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,RS,"11,00","11,12","11,68","11,82","12,37","12,19","12,28","12,56","12,64","12,51","13,49","13,71"
CARNE SUÍNA RESFRIADO PERNIL COM OSSO (kg),VAREJO,RS,"17,00","18,05","19,12","19,65","20,99","20,69","19,72","21,81","22,19","20,74","20,60","21,30"
"CEBOLA CLASSE 3, EXTRA AMARELA (kg)",VAREJO,RS,"3,79","3,96","4,74","4,95","6,20","5,91","5,35","6,26","6,54","7,39","9,60","8,98"
EXTRATO DE TOMATE (340 g),VAREJO,RS,"3,50","4,17","4,43","4,77","4,75","4,87","4,89","4,75","4,69","4,89","5,18","5,12"
FARINHA DE MANDIOCA CRUA FINA TIPO 1 (kg),VAREJO,RS,"5,56","4,93","5,54","5,72","6,16","6,72","6,82","6,89","7,02","7,01","7,30","7,22"
FARINHA DE TRIGO ESPECIAL (kg),VAREJO,RS,"3,79","3,79","3,89","4,24","4,51","4,60","4,63","4,66","4,75","4,76","4,64","4,75"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,RS,"10,49","15,46","15,40","15,19","16,91","15,83","15,58","16,30","15,90","15,88","16,43","16,05"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,RS,"7,57","8,14","8,00","8,11","7,93","7,83","7,58","7,23","7,19","7,06","7,12","7,24"
FLOCOS DE MILHO PRE-COZIDO (500 g),VAREJO,RS,"4,70","4,48","4,46","4,52","4,94","4,77","4,75","4,70","4,67","4,78","4,94","4,62"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,RS,"4,54","4,55","4,67","4,87","4,92","5,12","5,54","5,32","5,45","5,49","5,33","5,33"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,RS,"3,24","3,43","3,85","4,36","4,53","5,27","6,69","6,03","5,05","4,78","4,29","4,07"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,RS,"7,43","7,27","7,45","7,55","7,96","8,05","7,84","8,09","8,09","8,50","8,43","8,49"
OLEO DE SOJA REFINADO (900 ml),VAREJO,RS,"9,02","8,85","9,45","10,16","10,26","10,07","9,83","9,39","9,27","9,14","9,10","9,01"
PÃO FRANCÊS (kg),VAREJO,RS,"10,43","10,28","10,70","11,11","12,01","12,43","12,43","12,43","12,43","12,57","12,63","12,75"
SAL IODADO (kg),VAREJO,RS,"2,26","4,36","2,47","2,53","2,78","2,90","3,14","3,06","3,02","3,10","2,95","2,96"
TOMATE LONGA VIDA (kg),VAREJO,RS,"6,82","7,06","9,70","12,47","9,43","8,70","6,83","6,02","6,92","7,79","10,13","9,91"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,SC,"4,45","4,61","4,20","4,84","4,60","4,62","4,12","4,13","3,68","4,29","4,10","4,18"
ARROZ LONGO FINO PARBOILIZADO TIPO 1 (kg),ATACADO,SC,"3,93","3,94","3,67","3,80","3,63","3,80","3,65","3,70","3,70","3,91","3,70","4,27"
AÇÚCAR CRISTAL (kg),ATACADO,SC,"4,16","4,11","3,72","3,80","3,89","3,63","3,68","3,54","3,56","3,62","3,45","3,40"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,SC,"301,03","301,45","303,43","309,82","325,01","320,70","312,27","314,12","304,45","313,96","304,84","292,85"
CARNE DE FRANGO CONGELADA SEM MIÚDOS (kg),ATACADO,SC,"11,56","10,95","13,17","11,97","9,90","9,98","9,98","9,98","10,89","11,30","7,48","11,98"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,SC,"14,35","12,00","12,50","13,00","9,73","10,20","9,17","10,78","10,95","10,98","11,31","11,23"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,SC,"15,59","10,50","14,99","15,10","19,90","15,98","14,98","14,98","15,89","14,89","14,98","13,98"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),ATACADO,SC,"4,60","4,96","4,77","4,97","5,22","5,83","5,51","6,17","6,30","6,19","5,80","6,81"
FARINHA DE TRIGO COMUM TIPO 1 (kg),ATACADO,SC,"3,54","3,58","3,77","3,80","4,11","4,36","4,38","4,23","4,72","4,37","4,51","4,45"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,SC,"7,51","7,89","8,18","8,38","8,63","9,57","9,49","9,43","8,93","8,69","9,07","9,48"
FEIJÃO COMUM PRETO TIPO 1 (kg),ATACADO,SC,"6,95","7,34","7,24","7,45","7,01","5,81","5,79","5,40","5,65","5,30","5,42","6,31"
FLOCOS DE MILHO PRE-COZIDO (500 g),ATACADO,SC,"3,79","3,72","4,02","4,03","4,34","4,32","4,62","4,49","4,75","5,37","4,62","5,38"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,SC,"4,58","4,72","4,75","4,71","4,76","4,89","5,06","5,25","5,10","5,27","4,76","5,02"
FÉCULA DE MANDIOCA TIPO 1 (kg),ATACADO,SC,"7,98","8,30","9,73","9,61","10,15","10,49","11,37","11,48","12,19","13,37","12,50","13,13"
LEITE DE VACA EM PÓ INTEGRAL (400 g),ATACADO,SC,"11,66","12,07","12,37","13,08","14,18","14,43","17,64","18,87","19,09","18,00","16,04","16,82"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,SC,"45,08","41,54","41,98","54,74","54,49","64,91","78,24","68,51","62,00","59,37","47,03","45,48"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,SC,"3,02","2,92","3,46","3,32","3,38","3,28","3,23","3,43","4,39","3,66","3,93","4,14"
MILHO EM GRÃOS (60 kg),ATACADO,SC,"103,86","106,66","106,74","99,04","97,17","96,64","92,85","95,11","95,88","95,59","95,44","94,99"
OLEO DE SOJA REFINADO (20 un),ATACADO,SC,"165,05","167,04","180,60","195,29","196,14","185,50","165,10","160,56","171,67","148,18","155,32","159,79"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,SC,"141,25","154,24","197,65","201,19","182,50","170,00","181,90","155,22","184,32","185,00","190,00","191,02"
SOJA EM GRÃOS (60 kg),ATACADO,SC,"177,00","192,14","205,51","191,48","193,50","189,54","185,59","186,56","187,04","184,67","187,61","182,32"
"TRIGO PÃO, PH 78, TIPO 1 (t)",ATACADO,SC,"1.587,50","1.700,00","1.795,66","1.773,81","1.904,13","1.885,23","1.813,10","1.950,00","1.950,00","1.862,50","1.807,96","1.787,50"
ALHO ROXO NOBRE 5 (10 kg),PRODUTOR,SC,"88,82","88,69","94,99","86,01","83,46","112,70",,,,,,
ARROZ LONGO FINO EM CASCA (50 kg),PRODUTOR,SC,"61,64","65,44","72,67","69,48","67,87","69,08","71,18","71,96","71,29","71,92","74,97","81,55"
BANANA NANICA (kg),PRODUTOR,SC,"1,36","1,32","1,47","1,45","1,24","1,13","1,83","1,70","1,97","2,46","2,27","1,64"
BATATA INGLESA (50 kg),PRODUTOR,SC,"51,00","56,64","82,89","99,90","102,50","111,91","114,36",,,,,
BATATA-DOCE (kg),PRODUTOR,SC,"1,00","1,16","1,62","1,60","1,25","1,13",,,,,,
CARNE BOVINA CARCAÇA DE BOI (15 kg),PRODUTOR,SC,"324,58","311,50","313,00","322,82","319,57","322,16","329,02","328,93","323,97","312,07","305,86","306,28"
CARNE BOVINA CARCAÇA DE VACA (15 kg),PRODUTOR,SC,"261,50","271,50","275,53","280,34","279,91","281,01","287,73","289,01","279,02","274,66","270,45","269,84"
"CEBOLA CLASSE 2, EXTRA AMARELA (20 kg)",PRODUTOR,SC,"18,54","19,88","21,86","22,32","27,09",,,,,,"46,75","41,60"
"CEBOLA CLASSE 3, EXTRA AMARELA (20 kg)",PRODUTOR,SC,"37,06","39,77","43,63","44,54","54,19",,,,,,"95,25","83,75"
ERVA MATE IN NATURA (15 kg),PRODUTOR,SC,"18,87","18,91","17,44","24,20","24,72","23,66","24,07","25,00","26,50","23,00","21,88","22,34"
FARINHA DE MANDIOCA GROSSA(O) SECA BRANCA (50 kg),PRODUTOR,SC,"100,00","100,00","110,00","120,00","120,00","130,00","130,00","130,00","130,00","140,00","150,00","165,00"
FEIJÃO COMUM CORES (60 kg),PRODUTOR,SC,"228,93","277,00","299,16","294,71","311,37","290,67","267,24","267,93","260,17","260,00","261,53","304,28"
FEIJÃO COMUM PRETO (60 kg),PRODUTOR,SC,"245,48","286,66","289,19","260,49","213,27","191,98","182,76","181,50","180,50","180,36","182,06","212,57"
FRANGO VIVO (kg),PRODUTOR,SC,,,"3,85","3,90","3,97","4,00","4,01","4,01","3,97","3,95","3,93","3,94"
JUÇARA FRUTO (kg),PRODUTOR,SC,,,,"2,92","3,04","3,05","3,58","3,58","3,58","3,58",,
LEITE DE VACA IN NATURA (l),PRODUTOR,SC,"1,88","1,88","1,94","2,00","2,18","2,57","2,60","2,84","2,93","2,92","2,66","2,42"
MARACUJÁ AZEDO (kg),PRODUTOR,SC,"5,24","4,18","2,98","2,38","2,26","2,22",,,,,,
MAÇÃ FUJI (kg),PRODUTOR,SC,"1,17",,,"4,82","3,39","2,52","1,83","1,94","2,80","2,55","1,88","2,60"
MAÇÃ GALA (kg),PRODUTOR,SC,"1,22",,,"4,31","3,04","2,35","1,76","1,85","2,62","2,36","1,79","2,49"
MEL DE ABELHA (kg),PRODUTOR,SC,"16,61","14,86","12,78","13,24","12,98","12,49","12,35","12,25","13,26","14,12","13,99","14,07"
MILHO EM GRÃOS (60 kg),PRODUTOR,SC,"93,27","95,23","95,20","85,33","85,06","83,56","79,40","81,38","82,20","83,17","83,90","83,00"
OVOS DE GALINHA MÉDIO (A) BRANCO (dz),PRODUTOR,SC,,,"5,72","6,49","6,56","6,29","6,39","6,61","6,69","6,71","6,70","6,71"
PINHÃO IN NATURA (kg),PRODUTOR,SC,,,,"4,88","3,97","5,38","6,18",,,,,
RAIZ DE MANDIOCA INDÚSTRIA (t),PRODUTOR,SC,,"678,52","690,65","816,31","768,47","752,21","740,63","754,31","751,89",,,
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,SC,,"679,73","691,32","816,83","769,25","753,70","741,78","755,14","752,05",,,
SOJA EM GRÃOS (60 kg),PRODUTOR,SC,"169,99","187,75","196,07","178,27","183,95","181,10","176,44","172,73","173,21","172,72","174,66","171,05"
SUÍNO VIVO SISTEMA INDEPENDENTE (kg),PRODUTOR,SC,"5,45","5,23","5,33","5,21","5,39","5,28","5,23","5,32","5,33","6,05","6,76","6,76"
SUÍNO VIVO SISTEMA INTEGRADO (kg),PRODUTOR,SC,"5,58","5,19","5,21","5,20","5,17","5,11","5,20","5,26","5,31","5,34","5,53","5,55"
TOMATE (kg),PRODUTOR,SC,"2,04","2,23","3,30","3,92",,,,,,,,
"TRIGO PÃO, PH 78, TIPO 1 (60 kg)",PRODUTOR,SC,"86,15","87,24","96,75","92,79","96,77","102,77","105,46","109,28","98,26","93,14","96,36","92,26"
UVA INDÚSTRIA ISABEL (kg),PRODUTOR,SC,,"1,31","1,35","1,35","1,35",,,,,,,
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,SC,"4,89","4,77","4,60","4,96","4,69","5,13","4,77","4,24","4,75","4,46","4,51","4,93"
